Tracking_ID,Warehouse_Zone,Mode_of_Shipment,Customer_Inquiries,Customer_Score,Product_Cost_SAR,Previous_Orders,Product_Priority,Gender,Discount_offered,Product_Weight_g,is_delayed
C63EFD61A70D,East_Hub,Standard_Sea,2,4,772.5,2,low,F,30,3955,1
6468E2292180,Central_Port,Standard_Sea,5,4,513.75,2,low,F,2,4077,1
B6D1489D546D,Central_Port,Premium_Air,3,4,536.25,3,low,M,10,5261,0
A40C943151F1,Central_Port,Standard_Sea,4,2,678.75,3,medium,M,4,5717,0
244299EF1051,South_Hub,Ground_Freight,3,2,705.0,3,medium,M,8,5709,0
34ED0CEC6EBF,Central_Port,Standard_Sea,3,5,873.75,3,medium,F,7,5787,0
B76251F64F49,Central_Port,Premium_Air,4,2,963.75,2,high,M,3,4108,1
BE60D263B2F4,Central_Port,Standard_Sea,2,3,1038.75,3,medium,F,1,1738,0
17918FE6A941,Central_Port,Standard_Sea,4,1,956.25,5,low,F,9,1793,1
B838F5E640F1,Central_Port,Premium_Air,5,3,817.5,6,low,F,6,1519,1
2F30D8E2F2C9,Central_Port,Standard_Sea,4,3,975.0,3,medium,F,4,5770,1
C88DF307576D,Central_Port,Standard_Sea,4,5,753.75,2,high,F,2,4657,0
06B9FE7FA146,Central_Port,Standard_Sea,5,1,967.5,5,low,F,4,1032,0
9B21B03D9048,Central_Port,Standard_Sea,3,4,881.25,3,low,M,52,3447,1
F2BFA7AD3F3C,South_Hub,Standard_Sea,4,1,821.25,3,low,F,5,5632,0
62DF359B8982,North_Hub,Standard_Sea,3,5,926.25,3,medium,M,10,4286,1
62F4D89DD319,Central_Port,Ground_Freight,3,1,675.0,6,low,M,5,4802,1
5A75498E4071,East_Hub,Premium_Air,6,1,1046.25,4,low,F,4,1263,1
C62B377FA3D3,Central_Port,Standard_Sea,6,1,941.25,4,low,M,2,5656,0
D38BC33EE045,South_Hub,Standard_Sea,3,1,675.0,7,medium,M,10,5536,0
D60967806D80,Central_Port,Standard_Sea,4,2,858.75,4,low,M,8,5385,0
340595815F7D,Central_Port,Ground_Freight,4,4,997.5,3,low,F,6,5758,1
F58A468C32CB,Central_Port,Ground_Freight,5,2,915.0,6,low,M,1,1199,0
D33B9FA9CB6A,South_Hub,Ground_Freight,5,4,753.75,2,low,M,5,5593,1
20CA98162BA7,West_Hub,Ground_Freight,3,2,918.75,3,low,F,61,2188,1
B6E3AE7742D8,West_Hub,Standard_Sea,3,1,656.25,3,medium,M,1,4872,0
DC753F418890,Central_Port,Standard_Sea,5,5,465.0,3,low,M,10,4331,0
9F2CA3AD3165,West_Hub,Standard_Sea,4,4,783.75,6,low,M,62,3532,1
BB340B0F7E66,South_Hub,Premium_Air,4,3,765.0,3,medium,M,2,5010,0
55595A6E5CFC,Central_Port,Standard_Sea,3,4,847.5,3,low,F,7,4411,1
680ADEB360CF,North_Hub,Standard_Sea,5,4,746.25,5,medium,M,6,5210,1
A89553E8F452,West_Hub,Standard_Sea,4,4,701.25,3,high,M,6,4567,0
236E5FCFD216,North_Hub,Standard_Sea,4,1,903.75,4,medium,M,5,5080,0
284C8D9831E1,Central_Port,Standard_Sea,5,5,521.25,4,medium,F,3,4433,1
F12E915E8907,North_Hub,Standard_Sea,3,2,498.75,3,medium,M,1,5026,1
305800B71062,South_Hub,Standard_Sea,4,4,637.5,2,low,M,34,1512,1
64D94C866DFF,East_Hub,Standard_Sea,4,1,622.5,3,high,F,3,1453,1
D73398CEBE5E,Central_Port,Standard_Sea,3,4,963.75,4,low,M,9,4537,0
151A4A9DBE25,Central_Port,Standard_Sea,4,2,731.25,3,medium,M,8,5198,0
8D0A8CBF9D1E,North_Hub,Standard_Sea,3,4,618.75,3,high,M,10,4910,0
29B72132C169,West_Hub,Standard_Sea,7,3,1012.5,4,medium,F,10,1211,0
E16A18745AEE,South_Hub,Premium_Air,6,3,1068.75,7,medium,M,7,5030,1
FA4DDF29F41B,East_Hub,Premium_Air,3,2,513.75,2,medium,M,17,1673,1
9F4EA8281F1D,Central_Port,Standard_Sea,3,5,446.25,3,medium,M,7,1021,1
FE6340BE87FD,North_Hub,Standard_Sea,4,5,911.25,3,low,F,2,4909,0
C00CF031587D,South_Hub,Standard_Sea,3,4,847.5,3,medium,F,26,2299,1
4987ED252A87,Central_Port,Standard_Sea,4,4,1001.25,5,medium,F,9,1716,1
58A60BFE9D4C,Central_Port,Standard_Sea,4,5,978.75,10,low,M,7,5208,0
C4876DE490DC,Central_Port,Standard_Sea,7,1,1155.0,4,medium,F,2,1504,0
9AAF689FBCDF,Central_Port,Standard_Sea,4,5,637.5,3,low,F,9,1138,1
8F87EDBF7E3F,Central_Port,Ground_Freight,3,2,525.0,3,low,F,42,1465,1
C3ABA2C5AAFF,North_Hub,Standard_Sea,5,2,967.5,2,medium,F,4,5965,0
1DDE21D9DFBE,West_Hub,Standard_Sea,2,2,682.5,3,high,M,6,4112,1
B33ED571EDED,Central_Port,Premium_Air,4,5,588.75,4,medium,F,12,1038,1
36AC58BC96AD,North_Hub,Standard_Sea,5,4,746.25,4,medium,M,2,4902,1
812902BCC248,East_Hub,Premium_Air,4,5,641.25,2,medium,F,1,4439,0
1DB09E431F55,South_Hub,Standard_Sea,4,3,858.75,6,medium,M,1,1235,1
D8DE98B4E1B9,Central_Port,Standard_Sea,4,2,682.5,3,medium,M,7,4710,1
739DBEF65F3B,Central_Port,Premium_Air,2,5,502.5,10,high,M,8,5472,0
51F4699A9135,West_Hub,Standard_Sea,4,3,513.75,3,medium,M,5,4854,1
B2CA4F93866D,Central_Port,Standard_Sea,4,2,885.0,3,low,M,4,4800,0
C1A11296C22D,Central_Port,Premium_Air,5,5,892.5,5,low,M,2,1657,0
0C73EBFEDFB4,North_Hub,Standard_Sea,5,4,810.0,3,medium,F,2,5404,1
7C508DC5B5DA,West_Hub,Standard_Sea,5,1,506.25,3,low,F,10,5301,1
873BD5E10C28,East_Hub,Premium_Air,3,4,757.5,4,high,M,20,3655,1
DA3270018B71,South_Hub,Standard_Sea,4,4,573.75,3,low,M,13,1402,1
E118593A9731,South_Hub,Ground_Freight,3,5,731.25,2,low,F,4,4864,0
533A874C8C9B,Central_Port,Ground_Freight,4,2,607.5,6,low,F,4,4094,0
015DD044EE9F,South_Hub,Ground_Freight,7,5,1091.25,4,high,M,6,1135,0
AC74CA8A7CDD,South_Hub,Standard_Sea,4,2,731.25,5,medium,M,9,5178,1
3A481E728390,South_Hub,Standard_Sea,5,1,483.75,5,medium,M,35,1458,1
BFEB4FE71A02,South_Hub,Standard_Sea,3,3,562.5,2,medium,M,6,4170,1
3565801E1EC3,East_Hub,Standard_Sea,6,4,1140.0,4,low,M,7,1226,1
BF7F42E13479,Central_Port,Standard_Sea,4,4,618.75,5,low,M,21,1727,1
226912AB42A1,North_Hub,Standard_Sea,6,4,1087.5,4,medium,M,10,1366,0
576DA443F7BE,South_Hub,Standard_Sea,4,4,1031.25,3,low,M,10,5674,1
7F4FDEB9266D,North_Hub,Standard_Sea,4,1,536.25,2,medium,F,5,4057,0
6F4B6612125F,North_Hub,Standard_Sea,3,3,603.75,2,medium,F,38,1521,1
5F65BD0309B0,South_Hub,Ground_Freight,3,4,772.5,3,medium,F,5,5915,0
6CBC4C3512A6,Central_Port,Ground_Freight,6,2,1042.5,4,high,F,8,1967,0
9EA3F4147C0D,Central_Port,Standard_Sea,5,5,802.5,3,low,F,31,2033,1
4D378DEC1F63,East_Hub,Standard_Sea,3,2,753.75,3,medium,M,7,4890,0
8C40A6D264E5,North_Hub,Standard_Sea,3,4,513.75,3,medium,F,17,1212,1
CD2ED2D000E7,Central_Port,Standard_Sea,2,3,588.75,4,low,M,3,1203,1
BB68FD7328AC,Central_Port,Standard_Sea,4,4,697.5,7,medium,M,9,5418,0
2315BD64E75A,South_Hub,Standard_Sea,5,3,690.0,4,medium,F,2,3798,1
DD097EC6B5FB,East_Hub,Standard_Sea,4,1,607.5,6,low,M,1,5525,1
9BAA6A7A3B12,South_Hub,Standard_Sea,2,4,956.25,7,low,M,10,5875,0
B7C7470E59E2,Central_Port,Ground_Freight,3,2,813.75,2,high,M,19,2992,1
5EC68887C118,Central_Port,Standard_Sea,4,3,525.0,3,low,M,1,4453,0
FEA2AB9D009E,Central_Port,Ground_Freight,4,5,596.25,2,low,F,3,5704,0
8CF04F0D0719,North_Hub,Ground_Freight,5,2,735.0,3,medium,M,44,2085,1
9512D95D00D6,Central_Port,Ground_Freight,2,5,600.0,3,low,F,19,1399,1
80BE70A84A56,North_Hub,Standard_Sea,4,2,990.0,3,low,M,10,5137,1
C7017966913F,South_Hub,Standard_Sea,5,3,963.75,5,low,F,8,1409,0
D16D9428A3EE,Central_Port,Premium_Air,4,3,682.5,3,high,F,3,5624,0
09A1B036B82B,Central_Port,Standard_Sea,4,3,956.25,2,high,M,47,2956,1
04DB176799F4,West_Hub,Standard_Sea,3,4,716.25,2,medium,M,8,5667,1
30814E3036F3,South_Hub,Standard_Sea,6,3,993.75,5,medium,M,10,1897,0
FFAB53082B58,North_Hub,Standard_Sea,6,2,993.75,3,low,M,3,1904,1
F626051BC944,East_Hub,Standard_Sea,4,5,498.75,3,low,F,53,1467,1
0663BA1A1822,Central_Port,Standard_Sea,6,3,622.5,3,low,F,2,5559,0
5DD8233939A9,West_Hub,Ground_Freight,4,5,678.75,3,medium,M,1,5310,0
22167355CFF6,Central_Port,Standard_Sea,4,5,1005.0,2,low,M,2,4721,1
ED6DEA48048C,East_Hub,Standard_Sea,3,1,1005.0,4,low,M,10,5226,1
B45FEBCA2754,West_Hub,Standard_Sea,3,5,585.0,4,low,M,5,4661,1
089D6B2FBD5E,North_Hub,Premium_Air,3,5,975.0,3,medium,M,7,5379,1
2AC5B691FA27,West_Hub,Standard_Sea,4,5,558.75,2,low,M,2,5724,1
B9EFEEA84FA6,East_Hub,Premium_Air,5,2,993.75,4,low,F,7,4883,0
DEB4666A7556,Central_Port,Standard_Sea,5,2,881.25,2,low,F,10,4938,0
C2FD16A452DA,Central_Port,Standard_Sea,5,1,810.0,10,medium,F,2,5672,0
4FCABC74C3C0,North_Hub,Standard_Sea,5,5,1016.25,4,high,M,10,4305,1
3C98B2624D1E,North_Hub,Standard_Sea,4,3,753.75,2,medium,F,18,3461,1
1C00E16C0DB1,South_Hub,Premium_Air,4,5,588.75,3,medium,M,28,1557,1
23ED5D9B3C1E,West_Hub,Standard_Sea,7,1,1042.5,4,low,M,10,1508,1
68C599738E42,Central_Port,Standard_Sea,3,4,885.0,3,medium,F,5,5466,0
44CDD65E10C6,North_Hub,Premium_Air,5,3,903.75,5,low,F,2,1834,1
1AC9890A9D94,West_Hub,Premium_Air,4,4,555.0,3,low,M,4,5716,1
D04BABCC6344,East_Hub,Standard_Sea,5,5,798.75,2,high,M,12,2522,1
6BC6B0F5D2FD,East_Hub,Standard_Sea,5,4,780.0,2,low,M,9,4569,0
1E37A1CEDC03,North_Hub,Standard_Sea,3,2,648.75,3,high,M,40,1723,1
18CB37E28651,Central_Port,Standard_Sea,4,4,663.75,2,low,F,6,5116,0
1B1D53B5645E,North_Hub,Standard_Sea,6,4,1046.25,4,low,F,1,1621,0
0B36980AF5C0,Central_Port,Standard_Sea,5,1,697.5,10,low,M,64,2529,1
FB5316204AA7,Central_Port,Standard_Sea,4,2,742.5,2,low,M,60,3368,1
50182D9D0505,Central_Port,Ground_Freight,4,5,997.5,3,medium,M,8,4889,0
CE0D320A502E,North_Hub,Standard_Sea,5,1,753.75,3,medium,F,65,2488,1
EC5ED4CD5E41,East_Hub,Standard_Sea,2,3,963.75,2,low,F,1,5331,1
94F8607915DF,Central_Port,Standard_Sea,5,2,645.0,3,medium,M,65,1667,1
EB0A4921B181,West_Hub,Standard_Sea,3,2,742.5,2,medium,M,8,5889,0
B393B19E6E99,Central_Port,Premium_Air,4,5,502.5,3,medium,M,3,5000,1
A7631504C6CD,Central_Port,Standard_Sea,3,2,626.25,4,medium,M,49,1973,1
24ADC577F04D,South_Hub,Premium_Air,5,4,851.25,2,low,F,9,5706,1
4FA50BA878B3,West_Hub,Standard_Sea,4,4,1023.75,2,low,M,1,5759,1
894CC09012F2,North_Hub,Standard_Sea,4,1,840.0,4,medium,F,5,4887,0
842CD85AE6D4,West_Hub,Standard_Sea,4,1,967.5,3,low,F,10,4906,0
B821F9BED23A,Central_Port,Premium_Air,4,3,555.0,5,medium,M,2,4065,1
96BB293AAA33,Central_Port,Ground_Freight,4,2,750.0,4,low,M,43,2747,1
557F5337D3E6,North_Hub,Ground_Freight,5,2,828.75,6,medium,M,2,1781,1
AECE8AA742AE,East_Hub,Standard_Sea,3,2,1005.0,4,low,M,6,4415,0
1877FBDA982A,Central_Port,Standard_Sea,4,4,712.5,3,low,M,2,4800,0
9168E8478614,South_Hub,Standard_Sea,4,3,671.25,3,medium,M,40,1584,1
CB04731FD8D4,North_Hub,Standard_Sea,4,1,843.75,3,medium,M,9,4242,1
6A97982DCCF7,Central_Port,Standard_Sea,5,3,780.0,3,medium,M,35,3884,1
1CFAFFF6D51A,East_Hub,Standard_Sea,2,2,521.25,3,medium,F,23,1283,1
7A0FC5C7060A,South_Hub,Standard_Sea,4,2,937.5,5,medium,M,10,1026,1
0A1954A48717,South_Hub,Standard_Sea,3,2,892.5,4,low,F,7,5254,0
5B36C44D1905,East_Hub,Premium_Air,2,3,600.0,2,high,M,3,4409,0
9F69998560DC,Central_Port,Ground_Freight,5,5,1065.0,6,low,M,9,3912,1
3191FFAA05E8,Central_Port,Standard_Sea,5,3,888.75,4,low,F,8,5432,0
C426ADAEF99B,East_Hub,Standard_Sea,4,2,900.0,3,medium,M,9,5170,1
DB3CE696964D,East_Hub,Standard_Sea,4,4,776.25,2,medium,F,14,2945,1
AA4B0D224E2B,Central_Port,Standard_Sea,3,2,963.75,2,high,F,46,2848,1
56937AA5A635,East_Hub,Standard_Sea,5,5,937.5,2,medium,M,10,5475,1
93352A86094A,West_Hub,Standard_Sea,5,2,547.5,7,low,M,7,5204,0
16A3E9E922B4,South_Hub,Ground_Freight,4,5,993.75,3,medium,F,41,3101,1
04222EA3E14C,South_Hub,Standard_Sea,4,2,971.25,4,low,F,13,2495,1
9EB2D543A0A3,West_Hub,Standard_Sea,6,1,1072.5,7,medium,F,7,2338,1
625BCAC215CF,East_Hub,Standard_Sea,3,1,960.0,4,medium,F,3,4398,1
BD6FCE639134,South_Hub,Ground_Freight,6,4,1117.5,4,medium,F,8,1437,1
C45C01C3885B,Central_Port,Ground_Freight,3,3,915.0,3,low,M,6,5109,0
7DB0F55C35A6,South_Hub,Standard_Sea,6,3,1162.5,5,low,M,6,1139,0
2086AA95003F,Central_Port,Ground_Freight,2,2,562.5,3,low,F,6,5854,1
2C52330077A0,East_Hub,Standard_Sea,3,1,502.5,3,medium,M,10,4200,0
4925F6FF387C,South_Hub,Standard_Sea,4,1,1023.75,3,low,F,5,5323,0
3A2E3C5936EF,South_Hub,Standard_Sea,2,1,780.0,2,low,M,10,4671,1
6C237681E709,South_Hub,Premium_Air,4,3,438.75,3,medium,F,4,4666,0
23B0CC711CCA,East_Hub,Standard_Sea,4,3,532.5,2,medium,F,63,1615,1
5636EF939535,East_Hub,Standard_Sea,5,3,982.5,5,low,F,8,1493,1
7B3B4E5FED79,North_Hub,Premium_Air,3,5,956.25,7,medium,M,8,4091,1
F0687BA079B3,Central_Port,Standard_Sea,5,2,630.0,3,low,F,50,1486,1
6A3C33A09BEE,South_Hub,Premium_Air,4,5,731.25,3,medium,M,7,4835,0
EF60277E7DFF,Central_Port,Standard_Sea,5,4,588.75,7,medium,M,3,4723,0
FF5A1AE012AF,South_Hub,Standard_Sea,3,5,772.5,3,medium,M,39,2929,1
C39CB2C540B6,Central_Port,Standard_Sea,7,5,1057.5,5,low,M,7,1260,1
B064BDBA1911,East_Hub,Ground_Freight,5,1,948.75,6,medium,M,12,2486,1
896A19677BAF,Central_Port,Standard_Sea,4,5,630.0,2,high,M,2,5776,0
B912B4176482,West_Hub,Standard_Sea,3,3,971.25,3,medium,F,4,4259,0
5D9E09B09389,East_Hub,Standard_Sea,5,3,945.0,4,medium,M,63,3729,1
5626696E19AC,South_Hub,Standard_Sea,3,5,570.0,6,low,F,32,1158,1
34A1F239090E,North_Hub,Standard_Sea,4,2,933.75,2,medium,F,7,5876,1
DAC8AF8AB319,South_Hub,Ground_Freight,3,5,596.25,2,high,F,9,4099,1
DA780FEB252D,West_Hub,Standard_Sea,4,3,558.75,3,medium,F,5,4031,0
9D95BBA70236,South_Hub,Standard_Sea,5,5,697.5,4,medium,F,9,5592,1
4DCA6E902BA3,Central_Port,Standard_Sea,3,2,776.25,2,low,M,9,4671,0
3E1884B53656,South_Hub,Premium_Air,4,3,982.5,2,medium,F,3,4064,1
66EBA0F8578C,North_Hub,Standard_Sea,3,5,963.75,3,low,M,5,5657,0
322D1EE172DC,North_Hub,Standard_Sea,4,4,952.5,3,low,M,7,5637,0
0A95CA5E3EFA,South_Hub,Ground_Freight,4,4,765.0,3,medium,M,8,5614,0
FB3E2C0015AD,South_Hub,Ground_Freight,5,3,738.75,5,low,F,1,5581,0
93A3A6DF20E4,North_Hub,Standard_Sea,4,2,1016.25,3,medium,F,4,5902,0
C1698979B983,Central_Port,Standard_Sea,5,5,997.5,2,medium,M,7,5712,1
E560F3C5EE3D,East_Hub,Standard_Sea,4,1,742.5,3,medium,F,1,4090,0
BCB05E9EF14B,South_Hub,Premium_Air,6,1,1098.75,5,medium,F,7,1052,0
3D396C2B66D4,West_Hub,Premium_Air,4,3,930.0,3,medium,F,5,4667,0
F8DA296ADF54,Central_Port,Standard_Sea,3,4,963.75,5,medium,F,5,5365,0
0B9D9315522C,Central_Port,Standard_Sea,3,2,532.5,2,low,M,7,4082,0
3BAC6E430DD3,Central_Port,Standard_Sea,6,4,926.25,4,medium,M,3,1946,0
9E6E0A0F2F12,East_Hub,Standard_Sea,5,2,930.0,5,medium,F,1,1845,1
FEA0C15BFD19,East_Hub,Standard_Sea,4,1,828.75,3,low,F,3,2546,1
32E0398AC750,South_Hub,Premium_Air,3,1,716.25,3,low,M,1,4705,0
E41D64DB5703,South_Hub,Ground_Freight,2,5,390.0,7,low,M,12,1064,1
CA0A39458DE3,West_Hub,Standard_Sea,6,2,506.25,5,low,M,26,1585,1
EB624DBE56EB,Central_Port,Standard_Sea,4,5,806.25,3,medium,F,21,3984,1
82BA9B272CE7,Central_Port,Ground_Freight,5,5,495.0,3,low,M,5,4195,1
92C23D77B6B8,East_Hub,Standard_Sea,4,4,543.75,3,high,M,2,5665,0
48B361D46638,East_Hub,Standard_Sea,5,4,806.25,2,low,F,45,3501,1
74F8D4B5C127,North_Hub,Standard_Sea,5,3,986.25,2,low,M,3,4474,1
449BD374C824,Central_Port,Standard_Sea,3,1,776.25,4,low,M,9,4252,0
2AAAD41B89DF,South_Hub,Standard_Sea,4,4,502.5,2,low,M,1,5209,1
B0C5D24FDB7A,Central_Port,Premium_Air,3,1,506.25,3,low,M,9,4511,0
DE452588EA3D,Central_Port,Premium_Air,4,2,1012.5,5,low,F,5,1747,1
07E46896BA89,North_Hub,Standard_Sea,5,3,562.5,2,low,M,2,1682,1
7E8E682553C7,Central_Port,Standard_Sea,3,4,600.0,4,medium,M,9,4733,1
DFB90E7D2FF8,East_Hub,Standard_Sea,5,2,937.5,6,low,M,1,1296,1
E9627BF1367D,South_Hub,Ground_Freight,4,5,555.0,3,low,M,5,4913,0
39FA9EC190EE,Central_Port,Standard_Sea,4,1,562.5,3,high,F,17,1923,1
CA4812488CA6,South_Hub,Premium_Air,6,1,502.5,3,medium,M,10,1278,1
A8D248C5EDA6,North_Hub,Standard_Sea,2,1,963.75,2,low,F,24,2130,1
6F560276324A,Central_Port,Standard_Sea,7,4,1076.25,4,low,M,9,1667,1
DA360C513CF8,South_Hub,Standard_Sea,4,1,948.75,4,low,F,1,5621,0
12F26AF0DCDF,Central_Port,Ground_Freight,3,3,997.5,2,medium,M,46,3594,1
F8A789591AD8,West_Hub,Ground_Freight,4,1,967.5,3,medium,M,2,4188,0
3C9A2D03EBE0,East_Hub,Standard_Sea,6,1,832.5,8,low,M,2,4914,0
617C14BB6CFA,South_Hub,Premium_Air,3,3,716.25,3,low,M,4,4586,0
8FDF7D642814,Central_Port,Ground_Freight,4,4,738.75,3,medium,F,41,3280,1
B343A2A74AAB,Central_Port,Standard_Sea,3,4,528.75,3,medium,M,2,5512,0
40EE25EBDD04,North_Hub,Ground_Freight,2,1,967.5,5,low,F,9,1548,1
FE6D650ABC0D,East_Hub,Standard_Sea,3,3,907.5,2,low,F,7,4501,0
408AE596784E,Central_Port,Standard_Sea,7,4,1061.25,5,low,M,6,1882,1
28821A62B173,Central_Port,Ground_Freight,4,5,810.0,3,medium,F,7,5891,0
4050734752B3,Central_Port,Ground_Freight,5,2,832.5,5,low,F,1,1672,0
EC98FB8DA41F,East_Hub,Standard_Sea,4,5,918.75,3,medium,F,2,5439,1
05798B5867FA,East_Hub,Standard_Sea,4,5,915.0,3,low,F,49,3914,1
A05DE90216C2,South_Hub,Standard_Sea,2,5,525.0,4,high,F,2,4636,1
DA4DA809FE2B,Central_Port,Standard_Sea,7,2,1057.5,5,low,M,6,1744,1
31489056E091,East_Hub,Standard_Sea,3,4,633.75,4,medium,F,32,1245,1
1AD269A743BD,East_Hub,Standard_Sea,6,1,390.0,4,medium,F,23,1442,1
733F3FDA0606,South_Hub,Standard_Sea,6,5,948.75,4,medium,M,8,1899,1
C40B15CA508F,West_Hub,Premium_Air,4,1,791.25,3,medium,F,2,5851,0
AB7001DF69D2,Central_Port,Standard_Sea,4,3,622.5,4,medium,F,1,4536,0
0594F04659A6,South_Hub,Standard_Sea,4,3,573.75,3,medium,M,2,1095,1
6EC9E23E9FD1,East_Hub,Standard_Sea,5,5,836.25,5,medium,M,8,1132,0
8DB4F214B097,East_Hub,Standard_Sea,4,3,536.25,3,medium,F,3,5062,1
754D9F8CF05B,East_Hub,Standard_Sea,4,3,877.5,3,medium,F,9,4868,1
E83DE2A50225,West_Hub,Standard_Sea,6,1,1005.0,4,low,F,1,1654,1
8D99AF9470D4,West_Hub,Standard_Sea,3,1,667.5,3,low,F,11,1481,1
BFF3992C1D4F,Central_Port,Standard_Sea,3,3,573.75,5,low,F,12,1972,1
5F7BB53B00FC,East_Hub,Standard_Sea,4,5,967.5,3,low,F,3,5422,1
21612DB808D2,South_Hub,Standard_Sea,4,2,742.5,6,medium,M,5,4659,0
BC6CB40A8C8E,West_Hub,Standard_Sea,4,3,720.0,4,low,F,3,1406,1
8E8F006B6CF9,Central_Port,Standard_Sea,4,3,1023.75,10,medium,M,6,4251,1
21A84AD988FF,West_Hub,Standard_Sea,4,1,795.0,3,low,M,3,4896,0
B1BBBCB5A5B1,East_Hub,Ground_Freight,4,3,1005.0,5,medium,M,7,1932,1
6D9EED144EE7,Central_Port,Premium_Air,4,1,615.0,2,medium,F,3,1124,1
264FD4D30B6F,North_Hub,Standard_Sea,3,5,536.25,3,low,F,10,5021,0
7BD3EDCDAD6B,West_Hub,Standard_Sea,2,5,791.25,4,low,M,1,5673,0
A3D951E968E6,Central_Port,Standard_Sea,3,1,453.75,5,low,M,62,1505,1
55215BD746CE,Central_Port,Standard_Sea,4,1,911.25,3,high,F,5,5989,0
84B564F96061,West_Hub,Standard_Sea,4,5,495.0,4,medium,F,28,1715,1
83151157C10D,Central_Port,Standard_Sea,4,3,525.0,2,low,F,22,1248,1
5088C1BC42F5,West_Hub,Standard_Sea,3,5,1027.5,3,medium,F,51,3476,1
28D7CB84E447,West_Hub,Standard_Sea,4,2,1027.5,3,medium,F,7,4477,1
1158E7E12C5E,North_Hub,Standard_Sea,3,4,795.0,2,low,M,33,2021,1
508D030C8162,North_Hub,Standard_Sea,4,3,1035.0,4,low,F,3,3889,1
8B088301586D,East_Hub,Standard_Sea,5,1,918.75,3,medium,M,9,5690,0
2E3DF85D3A1B,Central_Port,Standard_Sea,3,1,652.5,3,low,F,9,4380,1
0EE372D0A0FE,Central_Port,Standard_Sea,5,1,675.0,2,low,M,35,1204,1
F0936A4C96E1,Central_Port,Standard_Sea,3,1,937.5,2,medium,F,9,4753,0
CEAF3509DFD6,East_Hub,Standard_Sea,4,1,948.75,5,low,F,2,1362,0
B89B4972ABE1,Central_Port,Premium_Air,7,5,1155.0,5,medium,M,6,1154,0
9087BFF4EE5A,Central_Port,Premium_Air,4,4,648.75,3,medium,F,64,1847,1
D08575A3E650,Central_Port,Premium_Air,4,4,843.75,5,low,F,1,1476,1
9B20894F75C1,Central_Port,Standard_Sea,4,5,896.25,3,medium,M,1,5482,1
ED823EC32C5D,Central_Port,Standard_Sea,3,3,678.75,2,high,M,65,3234,1
748595A8693A,Central_Port,Premium_Air,7,3,915.0,5,medium,F,10,1913,1
03B0BD366E81,South_Hub,Standard_Sea,3,2,435.0,2,low,F,22,1430,1
26D1C63C2861,South_Hub,Standard_Sea,4,3,817.5,2,low,F,7,4423,0
39601B998431,South_Hub,Standard_Sea,5,1,982.5,5,medium,M,4,1196,0
DFCAFAE69425,Central_Port,Premium_Air,4,1,926.25,3,low,F,9,2414,1
4F172774D954,North_Hub,Premium_Air,4,2,963.75,3,medium,M,8,5772,0
BA39BAD09C02,Central_Port,Standard_Sea,6,2,926.25,4,low,F,3,1752,0
DBAE772DB290,Central_Port,Premium_Air,5,1,888.75,2,low,F,10,3860,1
ED85520F2C7E,West_Hub,Standard_Sea,5,5,975.0,5,low,F,6,1860,0
2E36B37FD107,Central_Port,Premium_Air,5,4,536.25,2,low,F,8,5291,0
FC72C98A6C29,West_Hub,Premium_Air,2,1,817.5,2,low,M,15,2745,1
3BAD71487339,Central_Port,Ground_Freight,5,4,855.0,4,low,F,8,4831,1
CD4919B5F8F2,Central_Port,Standard_Sea,2,5,708.75,3,low,F,5,5320,0
6DA2374E596F,North_Hub,Standard_Sea,5,4,993.75,2,low,F,2,5164,1
802E03BF4889,Central_Port,Ground_Freight,4,1,847.5,7,low,M,41,2964,1
168692E97E05,Central_Port,Ground_Freight,3,4,847.5,2,high,F,8,5793,0
97297E182266,Central_Port,Ground_Freight,5,5,1020.0,2,low,F,4,5342,0
CE22F6703991,South_Hub,Ground_Freight,4,2,993.75,6,low,M,8,1391,1
998ECF9A4918,South_Hub,Premium_Air,4,3,843.75,5,low,M,1,1755,0
3837E1AA083F,East_Hub,Standard_Sea,3,2,618.75,2,low,F,24,1966,1
14A7C340ED1F,North_Hub,Standard_Sea,3,4,900.0,2,medium,F,2,5661,0
1142E030A0B5,Central_Port,Ground_Freight,2,5,600.0,4,low,F,7,5754,0
660C4A65AFFF,Central_Port,Premium_Air,5,1,997.5,5,low,F,9,1852,0
32CF64B0B2B2,Central_Port,Standard_Sea,4,5,960.0,3,medium,M,10,4504,1
3A6E2B22591E,North_Hub,Standard_Sea,3,1,562.5,2,low,M,9,1158,1
B28E4713D056,North_Hub,Standard_Sea,4,4,690.0,3,medium,F,9,4500,0
140BEF944914,East_Hub,Standard_Sea,4,5,840.0,10,medium,F,7,4521,1
8A2CE3D29EA7,South_Hub,Ground_Freight,6,5,528.75,3,medium,M,8,5031,0
D62A7B3DA232,Central_Port,Standard_Sea,2,3,990.0,2,low,F,63,2896,1
A025F0314B16,Central_Port,Standard_Sea,3,3,660.0,2,medium,M,34,1856,1
D663EACF9688,West_Hub,Standard_Sea,3,3,577.5,2,medium,F,1,5746,1
2289B221B396,East_Hub,Standard_Sea,5,5,975.0,2,medium,F,55,2791,1
75C3E223190B,Central_Port,Standard_Sea,4,4,708.75,2,medium,F,18,2955,1
3B5BECBB1C2C,Central_Port,Standard_Sea,3,2,558.75,5,medium,F,9,4310,0
